artist,song,duration_ms,year,top half,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,explicit,explicity binary
Meghan Trainor,NO,213506,2017,1,0.557,0.803,1,-3.599,0,0.213,0.0124,1.61e-06,0.737,0.657,92.134,pop,False,0
Dua Lipa,Hotter Than Hell,187957,2017,1,0.532,0.868,3,-4.23,0,0.0908,0.011,0.0,0.0584,0.529,110.127,pop,False,0
Martin Garrix,In the Name of Love,195706,2016,1,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,"pop, Dance/Electronic",False,0
Alan Walker,Faded,212106,2018,1,0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,Dance/Electronic,False,0
Tove Lo,Cool Girl,197815,2016,0,0.674,0.71,9,-7.042,0,0.111,0.343,6.71e-06,0.129,0.234,101.983,"pop, Dance/Electronic",True,1
DJ Snake,Let Me Love You,205946,2016,1,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,"hip hop, pop, Dance/Electronic",False,0
Calvin Harris,This Is What You Came For (feat. Rihanna),222160,2016,1,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,"hip hop, pop, Dance/Electronic",False,0
Mike Posner,I Took A Pill In Ibiza - Seeb Remix,197933,2016,1,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,"hip hop, pop, Dance/Electronic",True,1
Kevin Gates,2 Phones,240000,2016,1,0.895,0.681,7,-5.267,0,0.358,0.157,0.0,0.189,0.554,121.918,"hip hop, pop",True,1
Rihanna,Needed Me,191600,2016,1,0.671,0.314,5,-8.091,0,0.244,0.11,0.0,0.0825,0.296,110.898,"hip hop, pop, R&B",True,1
Ariana Grande,Side To Side,226160,2016,0,0.648,0.738,6,-5.883,0,0.247,0.0408,0.0,0.292,0.603,159.145,pop,True,1
Marshmello,Alone,273802,2016,1,0.631,0.953,2,-3.739,1,0.0343,0.0241,0.0155,0.108,0.422,141.99,"pop, Dance/Electronic",False,0
Shawn Mendes,I Know What You Did Last Summer,223853,2015,1,0.687,0.761,9,-4.582,0,0.0876,0.102,0.0,0.147,0.743,113.939,pop,False,0
Selena Gomez,Same Old Love,229080,2015,1,0.672,0.593,11,-4.01,0,0.0304,0.0223,0.0,0.214,0.438,98.02,pop,False,0
Calvin Harris,My Way,219159,2016,1,0.818,0.913,4,-3.06,0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,"hip hop, pop, Dance/Electronic",False,0
Fitz and The Tantrums,HandClap,193253,2016,1,0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956,"pop, rock",False,0
Twenty One Pilots,Ride,214506,2015,1,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,rock,False,0
Flo Rida,My House,192190,2015,1,0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,"hip hop, pop",False,0
Ariana Grande,Dangerous Woman,235946,2016,0,0.677,0.604,7,-5.32,1,0.0385,0.0612,0.0,0.353,0.297,134.052,pop,False,0
Anne-Marie,Alarm,205593,2016,1,0.756,0.589,0,-5.093,1,0.232,0.0812,0.0,0.176,0.811,146.928,"pop, Dance/Electronic",True,1
Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706,2016,1,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,pop,False,0
AlunaGeorge,I'm In Control,209425,2016,0,0.734,0.847,11,-3.713,0,0.0346,0.355,0.000144,0.154,0.673,104.013,"pop, Dance/Electronic",False,0
Enrique Iglesias,DUELE EL CORAZON (feat. Wisin),199693,2016,1,0.716,0.908,8,-3.254,0,0.103,0.0858,0.0,0.135,0.869,91.03,"pop, latin",False,0
MNEK,Never Forget You,213427,2015,0,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,Dance/Electronic,False,0
Mike Perry,The Ocean (feat. Shy Martin),183414,2016,1,0.632,0.575,5,-6.478,1,0.029,0.0225,1.81e-06,0.104,0.188,90.037,"pop, Dance/Electronic",False,0
Drake,Hotline Bling,267066,2016,0,0.903,0.62,2,-8.094,1,0.0587,0.00347,0.000119,0.0504,0.539,134.96,"hip hop, pop, R&B",False,0
Ariana Grande,Into You,244453,2016,0,0.623,0.734,9,-5.948,1,0.107,0.0162,1.75e-06,0.145,0.37,107.853,pop,False,0
Shawn Mendes,Treat You Better,187973,2017,1,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,pop,False,0
Tory Lanez,Say It,237786,2016,1,0.546,0.529,11,-10.511,0,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,"hip hop, pop, R&B",True,1
Coldplay,Adventure of a Lifetime,263786,2015,1,0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,"rock, pop",False,0
Kungs,This Girl - Kungs Vs. Cookin' On 3 Burners,195561,2016,0,0.79,0.705,0,-4.684,0,0.0383,0.0807,4.81e-05,0.251,0.501,121.969,"pop, Dance/Electronic",False,0
SAYGRACE,You Don't Own Me (feat. G-Eazy),201493,2016,1,0.332,0.635,7,-5.653,1,0.0898,0.159,2.79e-06,0.0599,0.261,186.249,"pop, R&B",False,0
X Ambassadors,Renegades,195200,2015,1,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,0.528,90.052,"hip hop, rock, pop",False,0
DNCE,Cake By The Ocean,219146,2016,1,0.774,0.753,4,-5.446,0,0.0517,0.152,0.0,0.0371,0.896,119.002,pop,True,1
99 Souls,The Girl Is Mine,216613,2016,1,0.683,0.943,9,-3.6,1,0.0397,0.00423,0.0972,0.0356,0.706,118.991,Dance/Electronic,False,0
Illy,Papercuts (feat. Vera Blue),255889,2016,0,0.369,0.618,6,-6.304,0,0.249,0.161,0.0,0.257,0.467,191.863,"hip hop, pop, Dance/Electronic",False,0
Kiiara,Gold,225882,2015,1,0.6,0.412,8,-9.343,1,0.344,0.615,0.0025,0.134,0.408,113.049,"rock, pop, Dance/Electronic",False,0
Kygo,Stole the Show,222813,2016,0,0.678,0.633,8,-6.443,0,0.171,0.151,0.0,0.147,0.478,99.886,"pop, Dance/Electronic",False,0
Fifth Harmony,Work from Home (feat. Ty Dolla $ign),214480,2016,1,0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,pop,False,0
Drake,Pop Style,212946,2016,1,0.713,0.462,7,-10.027,1,0.123,0.192,2.16e-06,0.105,0.0594,133.053,"hip hop, pop, R&B",True,1
ZAYN,PILLOWTALK,203686,2016,1,0.588,0.702,11,-4.271,1,0.0496,0.104,0.0,0.089,0.429,124.909,"pop, Dance/Electronic",True,1
Alessia Cara,Here,199453,2016,1,0.376,0.822,0,-3.974,1,0.104,0.0783,0.0,0.0841,0.327,120.493,"pop, R&B",False,0
DJ Snake,Middle,220573,2016,0,0.611,0.7,9,-5.331,1,0.0436,0.0199,0.0,0.0549,0.213,104.981,"hip hop, pop, Dance/Electronic",False,0
Sigala,Sweet Lovin' - Radio Edit,202149,2015,0,0.683,0.91,10,-1.231,1,0.0515,0.0553,4.78e-06,0.336,0.674,124.977,"pop, Dance/Electronic",False,0
Drake,Jumpman,205879,2015,1,0.852,0.553,1,-7.286,1,0.187,0.0559,0.0,0.332,0.656,142.079,"hip hop, pop, R&B",True,1
Charlie Puth,Dangerously,199133,2016,1,0.696,0.517,2,-8.379,0,0.0366,0.364,0.0,0.197,0.23,112.291,pop,False,0
Nick Jonas,Close,234213,2016,1,0.654,0.623,6,-5.273,0,0.082,0.253,0.0,0.144,0.401,123.996,pop,False,0
Jonas Blue,Perfect Strangers,196613,2016,0,0.742,0.819,1,-5.307,1,0.0487,0.372,0.0,0.277,0.709,117.986,"pop, Dance/Electronic",False,0
Major Lazer,Cold Water (feat. Justin Bieber & MØ),185351,2016,0,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,"hip hop, pop, Dance/Electronic",False,0
The Chainsmokers,Roses,226738,2015,1,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,"pop, Dance/Electronic",False,0
Tory Lanez,LUV,228640,2016,0,0.688,0.541,11,-8.128,0,0.114,0.0118,0.0,0.123,0.247,95.109,"hip hop, pop, R&B",True,1
P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",215413,2016,1,0.632,0.702,7,-5.92,1,0.148,0.0114,0.0,0.108,0.523,162.958,pop,False,0
Bryson Tiller,Don't,198293,2015,1,0.765,0.356,11,-5.556,0,0.195,0.223,0.0,0.0963,0.189,96.991,"hip hop, pop, R&B",True,1
Steve Aoki,Just Hold On,198774,2016,1,0.647,0.932,11,-3.515,1,0.0824,0.00383,1.5e-06,0.0574,0.374,114.991,"hip hop, pop, Dance/Electronic",False,0
Clean Bandit,Tears (feat. Louisa Johnson),225914,2016,1,0.605,0.77,5,-3.645,0,0.0446,0.0431,0.0,0.159,0.298,130.037,"pop, Dance/Electronic",False,0
Jonas Blue,Fast Car,212424,2015,0,0.459,0.587,9,-6.983,1,0.0785,0.453,0.0,0.307,0.581,113.901,"pop, Dance/Electronic",False,0
Flume,Never Be Like You,233337,2016,0,0.443,0.558,0,-5.436,1,0.0624,0.441,0.0,0.163,0.248,116.838,Dance/Electronic,True,1
Bastille,Good Grief,206493,2016,1,0.73,0.758,1,-4.888,1,0.0653,0.147,0.0,0.311,0.877,120.041,"pop, rock",False,0
Sia,The Greatest (feat. Kendrick Lamar),210226,2016,1,0.668,0.725,1,-6.127,1,0.266,0.0102,0.000479,0.0561,0.729,191.944,pop,False,0
PARTYNEXTDOOR,Not Nice,202661,2016,1,0.598,0.496,0,-9.309,1,0.0804,0.0253,0.00132,0.12,0.725,128.06,"hip hop, pop, R&B",False,0
Garrett Nash,"i hate u, i love u (feat. olivia o'brien)",251033,2016,1,0.492,0.275,6,-13.4,0,0.3,0.687,0.0,0.101,0.18,92.6,"hip hop, pop",True,1
Hilltop Hoods,1955,239280,2016,1,0.766,0.5,11,-7.558,1,0.0695,0.719,5.91e-06,0.304,0.71,84.044,"hip hop, pop",False,0
Fifth Harmony,All In My Head (Flex) (feat. Fetty Wap),210573,2016,1,0.689,0.791,0,-5.194,0,0.053,0.023,0.0,0.0526,0.755,95.04,pop,False,0
Daya,"Sit Still, Look Pretty",202221,2016,0,0.657,0.739,2,-4.081,1,0.274,0.141,0.0,0.178,0.543,181.994,"rock, pop, Dance/Electronic",False,0
Kent Jones,Don't Mind,198236,2016,1,0.464,0.771,8,-4.503,1,0.336,0.0235,0.0,0.063,0.69,158.777,hip hop,True,1
Flume,Say It,262521,2016,0,0.581,0.531,3,-6.829,0,0.0322,0.0731,3.27e-06,0.0616,0.273,75.255,Dance/Electronic,True,1
Bryson Tiller,Exchange,194613,2015,1,0.525,0.433,6,-10.598,1,0.185,0.107,0.0,0.135,0.276,160.108,"hip hop, pop, R&B",True,1
MØ,Final Song,235826,2016,1,0.695,0.672,1,-6.109,0,0.0345,0.014,7.95e-05,0.0756,0.245,104.988,"pop, Dance/Electronic",False,0
Beyoncé,Sorry,232560,2016,1,0.775,0.598,2,-7.274,1,0.0535,0.00175,4.44e-06,0.253,0.356,129.988,"pop, R&B",True,1
Little Mix,Shout Out to My Ex,246240,2017,0,0.773,0.747,5,-4.061,1,0.0889,0.0239,8.23e-06,0.11,0.8,126.014,pop,False,0
The Lumineers,Ophelia,160097,2016,0,0.664,0.576,5,-6.429,1,0.0286,0.63,0.000198,0.0902,0.621,76.026,"pop, Folk/Acoustic",False,0
Frank Ocean,Pink + White,184516,2016,1,0.544,0.552,9,-7.45,1,0.0991,0.67,4.57e-05,0.415,0.554,159.738,"hip hop, pop, R&B",False,0
Drake,Too Good,263373,2016,1,0.794,0.653,7,-7.839,1,0.104,0.0489,4.88e-05,0.1,0.397,117.996,"hip hop, pop, R&B",True,1
Ed Sheeran,Shape of You,233712,2017,1,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,pop,False,0
Sean Paul,No Lie,221176,2018,1,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,"hip hop, pop",False,0
Luis Fonsi,Despacito (Featuring Daddy Yankee),228200,2017,0,0.66,0.786,2,-4.757,1,0.17,0.209,0.0,0.112,0.846,177.833,"pop, latin",False,0
Sam Smith,Too Good At Goodbyes,201000,2017,1,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,pop,False,0
Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),251088,2016,1,0.72,0.763,9,-4.068,0,0.0523,0.406,0.0,0.18,0.742,101.965,"pop, Dance/Electronic",False,0
Camila Cabello,Havana (feat. Young Thug),216896,2017,0,0.768,0.517,7,-4.323,0,0.0312,0.186,3.8e-05,0.104,0.418,104.992,pop,False,0
Imagine Dragons,Thunder,187146,2017,0,0.6,0.81,0,-4.749,1,0.0479,0.00683,0.21,0.155,0.298,167.88,rock,False,0
Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),214265,2018,1,0.783,0.61,7,-6.124,1,0.0696,0.343,0.0,0.0983,0.418,100.047,pop,False,0
The Chainsmokers,Something Just Like This,247160,2017,1,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,"pop, Dance/Electronic",False,0
Ed Sheeran,Perfect,263400,2017,1,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,pop,False,0
MGMT,Little Dark Age,299960,2018,1,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,rock,False,0
Travis Scott,goosebumps,243836,2016,1,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,"hip hop, Dance/Electronic",True,1
Billie Eilish,Bored,180933,2017,1,0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,"pop, Dance/Electronic",False,0
Future,Mask Off,204600,2017,1,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,"hip hop, pop",True,1
G-Eazy,Him & I,268866,2017,0,0.589,0.731,2,-6.343,1,0.0868,0.0534,0.0,0.308,0.191,87.908,"hip hop, pop",True,1
Maroon 5,Cold (feat. Future),234308,2017,0,0.697,0.716,9,-6.288,0,0.113,0.118,0.0,0.0424,0.506,99.905,pop,True,1
Rae Sremmurd,Swang,208120,2016,1,0.681,0.314,8,-9.319,1,0.0581,0.2,9.82e-06,0.1,0.166,139.992,"hip hop, pop",True,1
Lil Peep,Save That Shit,231546,2017,1,0.534,0.583,2,-8.672,1,0.0288,0.0262,0.0,0.421,0.145,105.997,hip hop,True,1
A$AP Ferg,Plain Jane,173600,2017,1,0.797,0.844,11,-5.482,1,0.275,0.0651,0.0,0.087,0.52,170.142,"hip hop, pop",True,1
French Montana,Unforgettable,233901,2017,1,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,"hip hop, pop",True,1
21 Savage,Bank Account,220306,2017,1,0.884,0.347,8,-8.227,0,0.35,0.015,7e-06,0.0871,0.376,75.016,hip hop,True,1
Axwell /\ Ingrosso,More Than You Know,203000,2017,0,0.645,0.741,5,-4.989,0,0.0339,0.0323,0.0,0.29,0.534,123.07,"pop, Dance/Electronic",False,0
ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,239000,2017,1,0.259,0.437,11,-6.589,0,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,"pop, Dance/Electronic",False,0
J Balvin,Mi Gente,189029,2017,0,0.548,0.701,11,-4.862,0,0.0914,0.0178,1.34e-05,0.134,0.309,104.237,latin,False,0
Jax Jones,You Don't Know Me - Radio Edit,213946,2016,0,0.876,0.669,11,-6.054,0,0.138,0.163,0.0,0.185,0.682,124.007,"hip hop, pop, Dance/Electronic",True,1
Rae Sremmurd,Black Beatles,291893,2016,1,0.794,0.632,0,-6.163,1,0.0649,0.142,0.0,0.128,0.355,145.926,"hip hop, pop",True,1
Zara Larsson,Ain't My Fault,224030,2017,1,0.576,0.782,6,-4.825,0,0.0296,0.00778,0.0,0.285,0.355,141.153,"pop, Dance/Electronic",False,0
Travis Scott,BUTTERFLY EFFECT,190677,2017,0,0.763,0.598,11,-6.865,1,0.0539,0.0714,0.0,0.112,0.182,140.987,"hip hop, Dance/Electronic",False,0
Ayo & Teo,Rolex,238586,2017,1,0.804,0.886,1,-2.512,1,0.04,0.0837,0.0,0.266,0.789,144.946,"hip hop, pop",False,0
Lil Uzi Vert,XO Tour Llif3,182706,2017,1,0.732,0.75,11,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096,hip hop,True,1
Imagine Dragons,Whatever It Takes,201240,2017,1,0.672,0.655,10,-5.021,0,0.0311,0.0362,0.0,0.117,0.556,134.945,rock,False,0
Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),177184,2016,1,0.886,0.427,6,-10.028,1,0.145,0.0312,0.00099,0.0906,0.23,108.034,hip hop,True,1
Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),216408,2017,1,0.696,0.817,1,-3.862,1,0.109,0.075,0.0,0.187,0.782,98.064,"hip hop, pop",True,1
G-Eazy,No Limit,245386,2017,0,0.838,0.771,1,-3.791,1,0.244,0.0117,0.0,0.0853,0.405,175.957,"hip hop, pop",True,1
Playboi Carti,Magnolia,181812,2017,1,0.791,0.582,11,-7.323,0,0.286,0.0114,0.0,0.35,0.443,162.991,hip hop,True,1
Chord Overstreet,Hold On,198853,2017,1,0.618,0.443,2,-9.681,1,0.0526,0.469,0.0,0.0829,0.167,119.949,"pop, Folk/Acoustic",False,0
Jax Jones,Breathe,207629,2017,1,0.722,0.744,11,-5.52,0,0.0363,0.0234,0.000157,0.143,0.686,125.985,"hip hop, pop, Dance/Electronic",False,0
Imagine Dragons,Believer,204346,2017,0,0.779,0.787,10,-4.305,0,0.108,0.0524,0.0,0.14,0.708,124.982,rock,False,0
Natti Natasha,Criminal,232549,2017,1,0.814,0.813,2,-3.023,0,0.0561,0.03,9.33e-05,0.255,0.839,79.997,"pop, latin",False,0
Kendrick Lamar,HUMBLE.,177000,2017,0,0.906,0.625,1,-6.779,0,0.0903,0.000243,3.23e-05,0.0975,0.423,150.018,hip hop,True,1
Selena Gomez,Fetish (feat. Gucci Mane),186112,2017,1,0.708,0.618,2,-4.424,1,0.0592,0.0204,6.81e-06,0.062,0.265,123.013,pop,False,0
Charlie Puth,Attention,211475,2017,0,0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,pop,False,0
Big Shaq,Man's Not Hot,186026,2017,1,0.905,0.884,0,-4.076,1,0.236,0.111,8.31e-05,0.107,0.588,135.048,"pop, Dance/Electronic",False,0
Anne-Marie,Ciao Adios,200104,2017,1,0.698,0.882,4,-3.078,0,0.0863,0.127,0.0,0.15,0.445,106.083,"pop, Dance/Electronic",False,0
Rag'n'Bone Man,Human,200186,2017,1,0.602,0.707,9,-4.097,1,0.302,0.393,0.0,0.165,0.554,75.087,R&B,False,0
blackbear,do re mi,212027,2017,0,0.745,0.593,8,-6.35,1,0.0526,0.00522,5.25e-06,0.123,0.17,111.002,"hip hop, pop, Dance/Electronic",True,1
Lil Pump,Gucci Gang,124055,2017,1,0.936,0.523,5,-6.71,1,0.0597,0.239,0.0,0.117,0.699,119.889,hip hop,True,1
Taylor Swift,Look What You Made Me Do,211853,2017,1,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,pop,False,0
Enrique Iglesias,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),207680,2017,1,0.688,0.822,0,-3.304,1,0.0537,0.0642,0.0,0.241,0.66,91.011,"pop, latin",False,0
Kodak Black,Tunnel Vision,268186,2017,0,0.497,0.489,11,-7.724,0,0.294,0.0576,9.91e-05,0.122,0.231,171.853,hip hop,True,1
Kendrick Lamar,DNA.,185946,2017,0,0.636,0.517,0,-6.759,1,0.36,0.00402,0.0,0.0874,0.394,139.928,hip hop,True,1
A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),209269,2017,0,0.839,0.81,5,-5.274,0,0.0568,0.501,0.0,0.117,0.814,129.014,hip hop,True,1
XXXTENTACION,Jocelyn Flores,119133,2017,1,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,hip hop,True,1
Migos,Bad and Boujee (feat. Lil Uzi Vert),343150,2017,1,0.926,0.666,11,-5.314,1,0.244,0.0611,0.0,0.123,0.168,127.079,"hip hop, pop",True,1
Yo Gotti,Rake It Up (feat. Nicki Minaj),276333,2017,1,0.91,0.444,1,-8.126,0,0.344,0.022,0.0,0.137,0.53,149.953,"hip hop, pop",True,1
Martin Garrix,Scared to Be Lonely,220883,2017,1,0.584,0.54,1,-7.786,0,0.0576,0.0895,0.0,0.261,0.195,137.972,"pop, Dance/Electronic",False,0
Jonas Blue,Mama,181614,2017,0,0.739,0.792,11,-4.256,0,0.0418,0.091,0.0,0.0516,0.547,104.016,"pop, Dance/Electronic",False,0
Martin Jensen,Solo Dance,174933,2016,0,0.744,0.836,6,-2.396,0,0.0507,0.0435,0.0,0.194,0.36,114.965,"pop, Dance/Electronic",False,0
Taylor Swift,...Ready For It?,208186,2017,1,0.613,0.764,2,-6.509,1,0.136,0.0527,0.0,0.197,0.417,160.015,pop,False,0
David Guetta,2U (feat. Justin Bieber),194896,2017,1,0.548,0.65,8,-5.827,0,0.0591,0.219,0.0,0.225,0.557,144.937,"hip hop, pop, Dance/Electronic",False,0
Migos,Slippery (feat. Gucci Mane),304041,2017,1,0.92,0.675,1,-5.661,0,0.263,0.307,0.0,0.104,0.749,141.967,"hip hop, pop",True,1
Shawn Mendes,There's Nothing Holdin' Me Back,199440,2017,0,0.857,0.8,2,-4.035,1,0.0583,0.381,0.0,0.0913,0.966,121.996,pop,False,0
G-Eazy,Good Life (with G-Eazy & Kehlani),225520,2017,1,0.572,0.778,1,-5.208,1,0.233,0.00638,0.0,0.0563,0.54,168.073,"hip hop, pop",False,0
The Vamps,All Night,197640,2017,1,0.538,0.804,8,-5.194,1,0.0358,0.0041,0.0,0.33,0.507,144.992,pop,False,0
Dua Lipa,New Rules,212000,2017,1,0.763,0.72,9,-5.181,0,0.0691,0.00261,1.11e-05,0.114,0.592,116.01,pop,False,0
Cardi B,Bodak Yellow,223962,2017,1,0.929,0.723,11,-5.792,0,0.109,0.0672,0.0,0.346,0.458,125.022,"hip hop, pop",True,1
Rag'n'Bone Man,Skin,239626,2017,1,0.564,0.745,0,-7.733,1,0.31,0.265,0.0,0.147,0.351,170.661,R&B,False,0
Zara Larsson,I Would Like,226720,2017,1,0.486,0.713,2,-3.949,0,0.0524,0.0853,0.0,0.0839,0.297,121.028,"pop, Dance/Electronic",False,0
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),204173,2017,1,0.671,0.672,0,-3.094,0,0.0688,0.0329,0.0,0.118,0.632,97.979,"hip hop, pop",True,1
Post Malone,Congratulations,220293,2016,1,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146,hip hop,True,1
Avicii,Without You (feat. Sandro Cavazza),181672,2017,1,0.662,0.858,2,-4.844,1,0.0428,0.00163,0.0,0.0456,0.295,133.993,"pop, Dance/Electronic",True,1
Clean Bandit,Symphony (feat. Zara Larsson),214866,2017,0,0.718,0.609,0,-4.699,0,0.043,0.281,3.29e-05,0.234,0.497,122.95,"pop, Dance/Electronic",False,0
Katy Perry,Chained To The Rhythm,237733,2017,1,0.562,0.8,0,-5.404,1,0.112,0.0814,0.0,0.199,0.471,95.029,pop,False,0
Zay Hilfigerrr,Juju on That Beat (TZ Anthem),144244,2016,1,0.807,0.887,1,-3.892,1,0.275,0.00381,0.0,0.391,0.78,160.517,set(),False,0
Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",223413,2017,1,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.018,"hip hop, pop, Dance/Electronic",True,1
Migos,T-Shirt,242407,2017,1,0.865,0.687,10,-3.744,0,0.217,0.242,0.0,0.158,0.486,139.023,"hip hop, pop",True,1
OneRepublic,Rich Love (with Seeb),201256,2017,1,0.401,0.872,1,-3.641,0,0.314,0.167,0.0,0.362,0.472,104.592,pop,False,0
Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,193613,2017,1,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,"rock, pop",True,1
Macklemore,Glorious (feat. Skylar Grey),220454,2017,1,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,"hip hop, pop",True,1
Hayden James,NUMB,217296,2019,0,0.617,0.558,10,-7.046,0,0.0431,0.184,1.03e-06,0.0911,0.4,147.932,"pop, Dance/Electronic",True,1
Liam Payne,Strip That Down,204502,2017,0,0.869,0.485,6,-5.595,1,0.0545,0.246,0.0,0.0765,0.527,106.028,pop,False,0
Drake,Passionfruit,298940,2017,0,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,"hip hop, pop, R&B",True,1
Justin Bieber,Friends (with BloodPop®),189466,2017,0,0.744,0.739,8,-5.35,1,0.0387,0.00459,0.0,0.306,0.649,104.99,pop,False,0
ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",245200,2016,0,0.735,0.451,0,-8.374,1,0.0585,0.0631,1.3e-05,0.325,0.0862,117.973,"pop, Dance/Electronic",False,0
Alessia Cara,Scars To Your Beautiful,230226,2016,1,0.319,0.739,0,-5.74,1,0.272,0.0285,0.0,0.111,0.449,194.169,"pop, R&B",False,0
2 Chainz,It's A Vibe,210200,2017,1,0.822,0.502,7,-7.38,1,0.148,0.0312,0.000887,0.114,0.525,73.003,"hip hop, pop",True,1
Starley,Call on Me - Ryan Riback Remix,222040,2016,0,0.67,0.838,0,-4.031,1,0.0362,0.0605,0.000611,0.159,0.716,105.0,"pop, Dance/Electronic",False,0
AJR,Weak,201160,2017,0,0.673,0.637,5,-4.518,1,0.0429,0.137,0.0,0.184,0.678,123.98,rock,False,0
Lana Del Rey,Lust for Life (with The Weeknd),264011,2017,0,0.499,0.676,0,-8.618,0,0.0582,0.588,0.00484,0.358,0.295,99.979,pop,False,0
CNCO,Reggaetón Lento (Remix),188786,2017,0,0.623,0.909,4,-3.079,0,0.0758,0.158,0.0,0.0972,0.651,93.984,"pop, latin",False,0
The Vamps,Middle Of The Night,174600,2017,1,0.588,0.749,11,-4.323,0,0.058,0.0037,0.0,0.0813,0.397,130.093,pop,False,0
The Weeknd,I Feel It Coming,269186,2016,1,0.773,0.819,0,-5.946,0,0.118,0.428,0.0,0.0679,0.585,92.987,"pop, R&B",False,0
The Chainsmokers,Paris,221506,2017,1,0.653,0.658,2,-6.428,1,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,"pop, Dance/Electronic",False,0
Big Sean,Bounce Back,222360,2017,1,0.78,0.575,1,-5.628,0,0.139,0.106,0.0,0.129,0.273,81.502,"hip hop, pop",True,1
Shawn Mendes,Mercy,208733,2017,0,0.561,0.674,4,-4.882,0,0.0818,0.118,0.0,0.111,0.383,148.127,pop,False,0
Avicii,Lonely Together (feat. Rita Ora),181812,2017,0,0.655,0.666,5,-5.309,1,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,"pop, Dance/Electronic",False,0
